"filename", "language", "GameMaker Language(GameMaker Studio 2)", "GameMaker Studio 2 YY Project Config", "GameMaker Studio 2 YY Config", "HLSL", "comment", "blank", "total"
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Player\KeyPress_75.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Player\Other_5.gml", "GameMaker Language(GameMaker Studio 2)", 17, 0, 0, 0, 2, 2, 21
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Player\Other_68.gml", "GameMaker Language(GameMaker Studio 2)", 13, 0, 0, 0, 0, 5, 18
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Player\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 145, 0, 0, 0, 31, 34, 210
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Player\obj_Player.yy", "GameMaker Studio 2 YY Config", 0, 0, 51, 0, 0, 0, 51
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 1, 3, 9
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 0, 0, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_Back.yy", "GameMaker Studio 2 YY Config", 0, 0, 40, 0, 0, 0, 40
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_GuideBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_NextSlide.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_OptionsBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_PrevSlide.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlideHTH\obj_PrevSlideHTH.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 1, 3, 9
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 0, 0, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\obj_Back.yy", "GameMaker Studio 2 YY Config", 0, 0, 40, 0, 0, 0, 40
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\obj_GuideBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\obj_NextSlide.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\obj_OptionsBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_PrevSlide\obj_PrevSlide.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Ready\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 21, 0, 0, 0, 6, 6, 33
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Ready\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 2, 2, 4
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Ready\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 4, 0, 0, 0, 0, 0, 4
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Ready\obj_Ready.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Ready\obj_RematchM.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RematchM\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 21, 0, 0, 0, 5, 6, 32
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RematchM\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 4, 0, 0, 0, 1, 1, 6
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RematchM\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 4, 0, 0, 0, 0, 0, 4
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RematchM\obj_RematchM.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ResolutionController\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 20, 0, 0, 0, 3, 5, 28
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ResolutionController\Draw_77.gml", "GameMaker Language(GameMaker Studio 2)", 10, 0, 0, 0, 5, 0, 15
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ResolutionController\Other_4.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ResolutionController\obj_ResolutionController.yy", "GameMaker Studio 2 YY Config", 0, 0, 35, 0, 0, 0, 35
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RespawnTimer\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 7, 0, 0, 0, 0, 1, 8
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RespawnTimer\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 6, 0, 0, 0, 1, 0, 7
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RespawnTimer\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 8, 0, 0, 0, 1, 1, 10
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RespawnTimer\obj_RespawnTimer.yy", "GameMaker Studio 2 YY Config", 0, 0, 35, 0, 0, 0, 35
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Restart\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 6, 0, 0, 0, 0, 1, 7
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Restart\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Restart\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Restart\obj_Restart.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RoundAutoStart\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 4, 0, 0, 0, 0, 2, 6
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RoundAutoStart\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RoundAutoStart\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RoundAutoStart\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 6, 0, 0, 0, 0, 1, 7
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_RoundAutoStart\obj_RoundAutoStart.yy", "GameMaker Studio 2 YY Config", 0, 0, 36, 0, 0, 0, 36
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ScreenGlow\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 0, 1, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ScreenGlow\obj_ScreenGlow.yy", "GameMaker Studio 2 YY Config", 0, 0, 33, 0, 0, 0, 33
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Server\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 79, 0, 0, 0, 6, 13, 98
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Server\Other_5.gml", "GameMaker Language(GameMaker Studio 2)", 10, 0, 0, 0, 1, 3, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Server\Other_68.gml", "GameMaker Language(GameMaker Studio 2)", 61, 0, 0, 0, 14, 23, 98
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Server\obj_Server.yy", "GameMaker Studio 2 YY Config", 0, 0, 35, 0, 0, 0, 35
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShakeController\Alarm_0.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShakeController\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 9, 0, 0, 0, 0, 4, 13
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShakeController\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 6, 0, 0, 0, 2, 0, 8
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShakeController\obj_ShakeController.yy", "GameMaker Studio 2 YY Config", 0, 0, 35, 0, 0, 0, 35
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shield\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shield\Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 2, 0, 0, 0, 0, 0, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shield\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shield\obj_Shield.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShipDisplay\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 14, 0, 0, 0, 0, 0, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShipDisplay\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_ShipDisplay\obj_ShipDisplay.yy", "GameMaker Studio 2 YY Config", 0, 0, 34, 0, 0, 0, 34
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shockwave\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 8, 0, 0, 0, 1, 3, 12
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shockwave\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 26, 0, 0, 0, 9, 8, 43
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Shockwave\obj_Shockwave.yy", "GameMaker Studio 2 YY Config", 0, 0, 37, 0, 0, 0, 37
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_SpectatingPlayer\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 1, 0, 6
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_SpectatingPlayer\obj_SpectatingPlayer.yy", "GameMaker Studio 2 YY Config", 0, 0, 33, 0, 0, 0, 33
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatSave\Other_3.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatSave\Other_5.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatSave\obj_StatSave.yy", "GameMaker Studio 2 YY Config", 0, 0, 34, 0, 0, 0, 34
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 10, 0, 0, 0, 2, 3, 15
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 1, 2, 6
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 2, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\obj_EditShipButton.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\obj_Options.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Stat\obj_Stat.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 7, 0, 0, 0, 0, 4, 11
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\obj_Back.yy", "GameMaker Studio 2 YY Config", 0, 0, 40, 0, 0, 0, 40
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\obj_GuideBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\obj_OptionsBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsBack\obj_StatsBack.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsMenu\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 2, 2, 7
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsMenu\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 7, 0, 0, 0, 3, 6, 16
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsMenu\obj_GameOptionsMenu.yy", "GameMaker Studio 2 YY Config", 0, 0, 34, 0, 0, 0, 34
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_StatsMenu\obj_StatsMenu.yy", "GameMaker Studio 2 YY Config", 0, 0, 34, 0, 0, 0, 34
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 12, 0, 0, 0, 2, 1, 15
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 13, 0, 0, 0, 2, 7, 22
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 2, 0, 0, 0, 1, 2, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\obj_TextEntry.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\obj_TextEntryHost.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\obj_TextEntryJoinIP.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryHost\obj_TextEntryUsername1.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 12, 0, 0, 0, 2, 1, 15
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 13, 0, 0, 0, 2, 6, 21
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 2, 0, 0, 0, 1, 2, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\obj_TextEntry.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\obj_TextEntryJoinIP.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryJoinIP\obj_TextEntryUsername1.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 12, 0, 0, 0, 2, 4, 18
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 8, 0, 0, 0, 2, 3, 13
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 2, 0, 0, 0, 1, 2, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\obj_TextEntry.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername1\obj_TextEntryUsername1.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 11, 0, 0, 0, 2, 1, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 8, 0, 0, 0, 2, 4, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 2, 0, 0, 0, 1, 2, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\obj_TextEntry.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\obj_TextEntryUsername1.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntryUsername2\obj_TextEntryUsername2.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntry\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 3, 0, 0, 0, 0, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntry\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 6, 0, 0, 0, 1, 2, 9
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntry\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 19, 0, 0, 0, 2, 5, 26
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_TextEntry\obj_TextEntry.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Title\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 23, 0, 0, 0, 5, 9, 37
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Title\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 10, 0, 10
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Title\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 16, 0, 0, 0, 1, 5, 22
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Title\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 12, 0, 0, 0, 5, 8, 25
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Title\obj_Title.yy", "GameMaker Studio 2 YY Config", 0, 0, 39, 0, 0, 0, 39
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Username\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 2, 0, 3
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Username\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 11, 0, 0, 0, 1, 2, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Username\obj_Username.yy", "GameMaker Studio 2 YY Config", 0, 0, 34, 0, 0, 0, 34
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Winner\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 4, 0, 0, 0, 1, 1, 6
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Winner\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Winner\Draw_64.gml", "GameMaker Language(GameMaker Studio 2)", 11, 0, 0, 0, 3, 3, 17
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Winner\obj_Winner.yy", "GameMaker Studio 2 YY Config", 0, 0, 38, 0, 0, 0, 38
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\Create_0.gml", "GameMaker Language(GameMaker Studio 2)", 11, 0, 0, 0, 0, 3, 14
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\Destroy_0.gml", "GameMaker Language(GameMaker Studio 2)", 5, 0, 0, 0, 0, 0, 5
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\Draw_0.gml", "GameMaker Language(GameMaker Studio 2)", 0, 0, 0, 0, 1, 1, 2
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\Draw_73.gml", "GameMaker Language(GameMaker Studio 2)", 1, 0, 0, 0, 0, 0, 1
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\Step_0.gml", "GameMaker Language(GameMaker Studio 2)", 34, 0, 0, 0, 4, 12, 50
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\objects\obj_Wormhole\obj_Wormhole.yy", "GameMaker Studio 2 YY Config", 0, 0, 43, 0, 0, 0, 43
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\options\linux\options_linux.yy", "GameMaker Studio 2 YY Config", 0, 0, 25, 0, 0, 0, 25
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\options\mac\options_mac.yy", "GameMaker Studio 2 YY Config", 0, 0, 32, 0, 0, 0, 32
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\options\main\options_main.yy", "GameMaker Studio 2 YY Config", 0, 0, 16, 0, 0, 0, 16
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\options\windows\options_windows.yy", "GameMaker Studio 2 YY Config", 0, 0, 35, 0, 0, 0, 35
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\rooms\BossRoom\BossRoom.yy", "GameMaker Studio 2 YY Config", 0, 0, 80, 0, 0, 0, 80
"g:\All files\Programming\My Games\GameMaker Studio\Planetbattles\rooms\BossRoom\LocalRoom.yy", "GameMaker Studio 2 YY Config", 0, 0, 88, 0, 0, 0, 88
